key,source,target
H4_105_WhereDidMcGo_A/NodeID_3,"¡Enviad a la patrulla nueve, rápido!",
H4_180_Lieutenant_A/NodeID_2,Los guardianes.,
H4_180_Lieutenant_A/NodeID_3,Esa orden improvisada que se apodera de lo que no es suyo.,
H4_180_Lieutenant_A/NodeID_5,Pero la verdad siempre sale a la luz.,
H4_180_Lieutenant_A/NodeID_22,Y la justicia.,
H4_240_Lieutenant_A/NodeID_4,"A cada crimen su castigo, y para cada castigo su arma.",
H4_240_Lieutenant_A/NodeID_6,Mi padre...,
H4_240_Lieutenant_A/NodeID_8,Mi padre nunca hizo nada malo.,
H4_240_Lieutenant_A/NodeID_10,Pues tendría que haberlo hecho mejor.,
H4_240_Lieutenant_A/NodeID_7,Eres culpable,
H4_240_Lieutenant_A/NodeID_9,La única persona culpable de un crimen eres tú.,
H4_300_MC_Jump_A/NodeID_5,¡!,
H4_300_MC_Jump_A/NodeID_2,No hay otro camino. Que así sea.,
H5_003_FirstYangDisciple_C/NodeID_3,"{ListenerGender}|gender(Bienvenido,Bienvenida) al santuario.",
H5_003_FirstYangDisciple_C/NodeID_18,Un lugar para espíritus y cuerpos rotos.,
H5_003_FirstYangDisciple_C/NodeID_19,"Todo el mundo es bienvenido,",
H5_003_FirstYangDisciple_C/NodeID_20,mientras crucen esta puerta con humildad y serenidad.,
H5_010_HallWelcome_A/NodeID_2,"Saludos. ¿Necesita ayuda, {ListenerGender}|gender(señor,señora)?",
H5_010_HallWelcome_A/NodeID_9,No,
H5_010_HallWelcome_A/NodeID_14,No es necesario.,
H5_010_HallWelcome_A/NodeID_6,¿Dónde está Yang?,
H5_010_HallWelcome_A/NodeID_11,"Está en su oficina, meditando.",
H5_010_HallWelcome_A/NodeID_13,"Es el edificio más alto, solo tiene que seguir subiendo.",
H5_020_Restaurant_C/NodeID_2,Me temo que el restaurante está cerrado.,
H5_030_Room_patient_A/NodeID_2,¿Estáis aquí por la cura? Dicen que en este lugar se obran milagros.,
H5_030_Room_patient_A/NodeID_6,No tengo tiempo...,
H5_030_Room_patient_A/NodeID_29,¿En serio?,
H5_030_Room_patient_A/NodeID_31,¿De verdad?,
H5_030_Room_patient_A/NodeID_32,"Todo el que viene aquí,",
H5_030_Room_patient_A/NodeID_33,se va libre de aquello que arrastraba al cruzar por estas puertas.,
H5_030_Room_patient_A/NodeID_34,Incluso quienes ya no tienen el tiempo de su lado...,
H5_030_Room_patient_A/NodeID_35,Personas como vosotros y como yo.,
H5_030_Room_patient_A/NodeID_37,Buena suerte.,Zorte on.
H5_030_Room_patient_A/NodeID_48,Buena suerte.,Zorte on.
H5_030_Room_patient_A/NodeID_52,Espero que encuentres lo que estás buscando.,
H5_030_Room_patient_A/NodeID_53,Gracias.,
H5_030_Room_patient_A/NodeID_39,Cuesta creerlo.,
H5_030_Room_patient_A/NodeID_44,Me resulta difícil de creer.,
H5_030_Room_patient_A/NodeID_45,"Bueno, he oído que dos personas desaparecieron aquí...",
H5_030_Room_patient_A/NodeID_46,Quizá les faltó creer.,
H5_030_Room_patient_A/NodeID_50,Tengo que irme.,Joan egin behar dut.
H5_030_Room_patient_A/NodeID_40,Tengo que irme.,Joan egin behar dut.
H5_030_Room_patient_A/NodeID_30,Tengo que irme.,Joan egin behar dut.
H5_030_Room_patient_A/NodeID_42,"Lo siento, no tengo tiempo para esto.",
H5_030_Room_patient_A/NodeID_43,¿No tiene tiempo? ¿No es eso por lo que estamos todos aquí?,
H5_031_Room_Broomer_C/NodeID_2,Estas habitaciones son para nuestros invitados «especiales».,
H5_031_Room_Broomer_C/NodeID_15,Permítame que le muestre la suya.,
H5_032_Room_Balcony_C/NodeID_2,"Venga, por favor.",
H5_032_Room_Balcony_C/NodeID_3,"Nunca {ListenerGender}|gender(lo,la) vi por aquí.",
H5_032_Room_Balcony_C/NodeID_4,"¿No será {ListenerGender}|gender(uno,una) de los no aptos?",
H5_032_Room_Balcony_C/NodeID_13,"No, es {ListenerGender}|gender(un invitado,una invitada) especial.",
H5_040_GymSituation_C/NodeID_2,La clase ha terminado.,
H5_040_GymSituation_C/NodeID_4,"Tengo que saludar a {ListenerGender}|gender(nuestro invitado,nuestra invitada).",
H5_050_Acupuncture_C/NodeID_2,Es un honor conocerte.,
H5_050_Acupuncture_C/NodeID_6,El tratamiento está listo.,
H5_060_Sauna_C/NodeID_2,Debemos purgarte.,
H5_060_Sauna_C/NodeID_13,Relájese y disfrute de la sesión.,
H5_070_ToWuxingHouse_C/NodeID_2,Un viaje de miles de kilómetros comienza con un solo paso.,
H5_070_ToWuxingHouse_C/NodeID_16,La prueba final comenzará aquí.,
H5_070_ToWuxingHouse_C3/NodeID_2,"Para revelar el camino, debes dejarlo atrás.",
H5_070_ToWuxingHouse_C3/NodeID_16,"Solo entonces, las nubes comenzarán a despejarse.",
H5_070_ToWuxingHouse_C3/NodeID_17,El despertar llama.,
TauntMC_Old_01/NodeID_2,Estoy esperando.,
TauntMC_Old_02/NodeID_2,¿Comenzamos?,
TauntMC_Old_03/NodeID_2,Las acciones dicen más que las palabras.,
TauntMC_Old_04/NodeID_2,Eres una desgracia para tu arte.,
TauntMC_Young_01/NodeID_2,¡Adelante!,
TauntMC_Young_02/NodeID_2,¡Vamos!,
TauntMC_Young_03/NodeID_2,¡Ven a por mí!,
TauntMC_Young_04/NodeID_2,No me hagas perder el tiempo.,
TauntMC_Young_05/NodeID_2,¿Crees que tienes alguna posibilidad?,
TauntYang_01/NodeID_2,Ven a por mí.,
TauntYang_02/NodeID_2,Hablar es fácil.,
