key,source,target
DetectiveBoard_H2/Detective.H2.IT07.ENT1,El tipo de la entrada me ha dicho que necesito un pase especial si quiero llegar hasta Sean.,
DetectiveBoard_H2/Detective.H2.IT15.ENT2,"Hay una foto de su progenitor dentro, con una nota en el reverso:

«Sé maestro por un día, y un padre para toda la vida».",
DetectiveBoard_H2/Detective.H2.IT12.ENT1,Esta llave USB debería darme acceso al ordenador personal de Jinfeng.,
DetectiveBoard_H2/Detective.H2.IT16.ENT3,Para enfrentarse a la muerte con ecuanimidad.,
DetectiveBoard_H2/Detective.H2.IT08.ENT1,Con este pase puedo ir directamente a «la Quema».,
DetectiveBoard_H2/Detective.H2.IT09.ENT2,Desbloqueado,
DetectiveBoard_H3/Detective.H3.IT05,Puerta de la residencia de los artistas,
DetectiveBoard_H3/Detective.H3.IT13,Guardaespaldas,
DetectiveBoard_H3/Detective.H3.IT10.ENT1,"CICLO
Sumérgete durante una visita profunda a El ciclo para ahondar y aceptar tus propios patrones en estas obras de arte.",
DetectiveBoard_H3/Detective.H3.IT17,Código del club,
DetectiveBoard_H3/Detective.H3.IT04.ENT1,Las puertas que conducen a las escaleras están cerradas.,
DetectiveBoard_H3/Detective.H3.IT03,Ascensor,
DetectiveBoard_H3/Detective.H3.IT19,Llave del ascensor,
DetectiveBoard_H3/Detective.H3.IT10,Exhibición: CICLO,
DetectiveBoard_H3/Detective.H3.IT09,Exhibición: IDENTIDAD,
DetectiveBoard_H3/Detective.H3.IT11,Exhibición: GEMELOS,
DetectiveBoard_H3/Detective.H3.IT08,Foto familiar,
DetectiveBoard_H3/Detective.H3.IT17.ENT1,"Lo llevaba uno de los discípulos de Sean.
Hay un código escrito en el reverso.",
DetectiveBoard_H3/Detective.H3.IT03.ENT1,Necesito una llave para usar este ascensor.,
DetectiveBoard_H3/Detective.H3.IT18.ENT1,"Me he encontrado con muchos discípulos de la escuela de Sean.
Siguen ayudándose entre ellos, seguramente porque Yang se lo pide.",
DetectiveBoard_H3/Detective.H3.IT09.ENT1,"IDENTIDAD
Acompaña a los artistas en su viaje para expresarse, explorar y hacerse preguntas sobre el concepto de la identidad y lo que significa para ellos en un mundo actual cada vez más cambiante.",
DetectiveBoard_H3/Detective.H3.IT16.ENT1,Abre las puertas que llevan a las escaleras en el patio.,
DetectiveBoard_H3/Detective.H3.IT01,Kuroki - La artista,
DetectiveBoard_H3/Detective.H3.IT08.ENT1,"Kuroki tenía una hermana gemela.
Quizás por eso está tan obsesionada con su propia imagen.
Algo terrible debió de ocurrirle en algún momento de su vida.",
DetectiveBoard_H3/Detective.H3.IT15,Círculo interno de Kuroki,
DetectiveBoard_H3/Detective.H3.IT15.ENT1,"La exhibición de Kuroki es surrealista, pero este último combate ha sido más de lo que esperaba. Parece que esta gente ha perdido la cabeza.",
DetectiveBoard_H3/Detective.H3.IT01.ENT1,"El pasado de Kuroki es impenetrable. Es evidente que es japonesa, y hay rumores que la relacionan con los bajos fondos de este país.",
DetectiveBoard_H3/Detective.H3.IT16,Tarjeta del museo,
DetectiveBoard_H3/Detective.H3.IT06,Mapa del museo,
DetectiveBoard_H3/Detective.H3.IT18,Ejército de Sean,
DetectiveBoard_H3/Detective.H3.IT14,Seguridad,
DetectiveBoard_H3/Detective.H3.IT01.ENT3,Ahora dirige un museo de arte. Trabaja día y noche en su exhibición más ambiciosa hasta la fecha.,
DetectiveBoard_H3/Detective.H3.IT01.ENT2,Algo debió de obligarla a exiliarse aquí en China.,
DetectiveBoard_H3/Detective.H3.IT04,Acceso a las escaleras,
DetectiveBoard_H3/Detective.H3.IT07,Máscara extraña,
DetectiveBoard_H3/Detective.H3.IT11.ENT1,"GEMELOS
Gemelos captura las fascinantes similitudes de los gemelos idénticos. Pero igual de emocionantes son las sutiles diferencias entre cada par, que confirman la individualidad de cada gemelo.",
DetectiveBoard_H3/Detective.H3.IT12,Exhibición temporal,
DetectiveBoard_H3/Detective.H3.IT02,El museo,
DetectiveBoard_H3/Detective.H3.IT19.ENT1,La llave del ascensor.,
DetectiveBoard_H3/Detective.H3.IT06.ENT1,"Este lugar es como un laberinto, pero si lo he entendido bien, solo tengo que llegar a la última planta para enfrentarme a Kuroki.",
DetectiveBoard_H3/Detective.H3.IT13.ENT1,"El oponente más fuerte que me he encontrado hasta el momento.
Golpea duro, se defiende bien y sabe cómo agarrar.
Necesito usar todo lo que tenga a mano para derrotarlo.",
DetectiveBoard_H3/Detective.H3.IT14.ENT1,"Esta noche hay mucha seguridad. Sean habrá alertado al grupo de mi existencia.
Algunos tienen espadas, he de tener cuidado.",
DetectiveBoard_H3/Detective.H3.IT05.ENT1,Esta puerta tiene una cerradura antigua.,
DetectiveBoard_H3/Detective.H3.IT07.ENT1,Esta máscara parece estar riéndose de mí.,
DetectiveBoard_H3/Detective.H3.IT02.ENT1,"Este museo es un edificio moderno y de alta gama, financiado con fondos privados.",
DetectiveBoard_H3/Detective.H3.IT12.ENT1,"Visita la última exhibición de Kuroki, un vívido e intenso viaje a través del psique.",
DetectiveBoard_H4/Detective.H4.IT15,Una conspiración,
DetectiveBoard_H4/Detective.H4.IT10.ENT1,"Son unos votos por los que se jura proteger «los talismanes». Están firmados por un grupo llamado «los guardianes». Parecen muy antiguos. El nombre de mi padre, el del padre de Sean y el de Jinfeng están escritos en ellos.

Los talismanes son trampas creadas para corromper.
La malevolencia de sus poderes es demasiado fuerte como para que se puedan usar.
Los guardianes deben servir siempre.
Se entrenará y reclutará a discípulos para traspasarles la carga.
Guardar los talismanes protegerá a la gente y al mundo de la corrupción.",
DetectiveBoard_H4/Detective.H4.IT01.ENT1,"Junto con mi padre, Jinfeng era muy conocida y respetada entre los maestros de kungfú de la ciudad.
Siempre era la primera en defender a los más desfavorecidos, y tenía un gran sentido de la justicia.
No sé por qué ahora se ha vuelto contra ellos, pero lo pagará caro.",
DetectiveBoard_H4/Detective.H4.IT09.ENT1,Una llave antigua de plata.,
DetectiveBoard_H4/Detective.H4.IT03.ENT1,"Hay todo tipo de personas trabajando para la Corporación: analistas, administradores, desarrolladores...
Todos tienen una cosa en común: están demasiado bien entrenados para ser simples oficinistas.",
DetectiveBoard_H4/Detective.H4.IT17.ENT1,Otra de las implacables ejecutoras de Jinfeng.,
DetectiveBoard_H4/Detective.H4.IT11,Subasta de arte,
DetectiveBoard_H4/Detective.H4.IT09,Llave de los artistas,
DetectiveBoard_H4/Detective.H4.IT11.ENT1,"Subasta de arte benéfica
El museo de Kuroki recibe una gran cantidad de fondos de Jinfeng.
Este es un folleto que promociona la colaboración entre las dos entidades y la subasta que celebraron para recaudar dinero para la apertura del sitio.",
DetectiveBoard_H4/Detective.H4.IT06,Ascensor,
DetectiveBoard_H4/Detective.H4.IT13,Tarjeta del ascensor,
DetectiveBoard_H4/Detective.H4.IT03,Empleados,
DetectiveBoard_H4/Detective.H4.IT08.ENT1,"He encontrado otra de estas cajitas antiguas en la caja fuerte de Jinfeng.
Esta está vacía.",
DetectiveBoard_H4/Detective.H4.IT06.ENT1,Necesito una tarjeta para usar este ascensor.,
DetectiveBoard_H4/Detective.H4.IT05.ENT1,"En lugar de subir a lo más alto del edificio tengo que descender bajo tierra para encontrar a Jinfeng.
Siento una fuerte llamada desde las profundidades de este lugar.",
DetectiveBoard_H4/Detective.H4.IT01,Jinfeng - La CEO,
DetectiveBoard_H4/Detective.H4.IT02.ENT2,Jinfeng tiene su oficina en la planta más alta del edificio.,
DetectiveBoard_H4/Detective.H4.IT07,Ordenador de Jinfeng,
DetectiveBoard_H4/Detective.H4.IT08,Caja fuerte de Jinfeng,
DetectiveBoard_H4/Detective.H4.IT07.ENT1,El ordenador personal de Jinfeng. Necesito la contraseña para desbloquearlo.,
DetectiveBoard_H4/Detective.H4.IT01.ENT2,"Se ha convertido en la líder de una enorme y extremadamente poderosa corporación.
Sigue ayudando a los desvalidos, con mejores medios, pero su repentina fortuna es muy sospechosa.",
DetectiveBoard_H4/Detective.H4.IT04,Sombras,
DetectiveBoard_H4/Detective.H4.IT16.ENT1,"Una de las lugartenientes más leales de Jinfeng.
Me informó sobre los guardianes, el grupo al que mi padre, Jinfeng y los demás maestros pertenecieron en su día.
¿Por qué mi padre nunca me habló de este grupo?",
DetectiveBoard_H4/Detective.H4.IT04.ENT1,"Con su actitud silenciosa y su sangre fría, podrían ser fanáticos.
Me asaltaron en lo más profundo de la torre.",
DetectiveBoard_H4/Detective.H4.IT14,El amanecer,
DetectiveBoard_H4/Detective.H4.IT14.ENT1,"Grupo El amanecer

El símbolo y el nombre de esta orden secreta, fundada para eliminar a los guardianes.",
DetectiveBoard_H4/Detective.H4.IT10,Los votos de los guardianes,
DetectiveBoard_H4/Detective.H4.IT05,La grieta,
DetectiveBoard_H4/Detective.H4.IT12,El santuario,
DetectiveBoard_H4/Detective.H4.IT12.ENT1,"Apertura del santuario
El santuario de Yang. Parece que lo financia la compañía de Jinfeng.
En este lugar se realizan varias terapias curativas tradicionales chinas.

«La Corporación se enorgullece de continuar su asociación con el santuario. Este lugar está dedicado a la medicina tradicional y al tratamiento de las enfermedades más graves. El santuario ha ayudado a la comunidad médica en numerosas enfermedades intratables con sorprendentes resultados».",
DetectiveBoard_H4/Detective.H4.IT02,La torre,
DetectiveBoard_H4/Detective.H4.IT13.ENT1,La tarjeta del ascensor.,
DetectiveBoard_H4/Detective.H4.IT15.ENT1,"Las cinco escuelas de kungfú que se destruyeron hace ocho años, y los cuatro maestros a quienes asesinaron.
Los llamaban los guardianes.

Jinfeng los traicionó; lo planeó todo aquí con Yang y los demás.",
DetectiveBoard_H4/Detective.H4.IT02.ENT1,"El edificio más alto de la ciudad, ubicado en un distrito de nueva construcción.",
DetectiveBoard_H5/Detective.H5.IT15.ENT2,"«Quien posee el kungfú y el wude, le hace al otro saber que puede destrozarle. Y el otro no quiere seguir luchando. Eso es el wude.»",
DetectiveBoard_H5/Detective.H5.IT14.ENT2,"1 - REN 仁 : HUMANIDAD
2 - LI 禮: DEFERENCIA
3 - ZHI 智: SABIDURÍA
4 - YI 義: JUSTICIA
5 - XIN 信: SINCERIDAD",
DetectiveBoard_H5/Detective.H5.IT02.ENT1,Un refugio para gente con enfermedades terminales donde disponen de una variedad de métodos curativos tradicionales para intentar aliviar su dolor.,
DetectiveBoard_H5/Detective.H5.IT16,Votos de alquimista,
DetectiveBoard_H5/Detective.H5.IT03.ENT1,Un artículo sobre Yang y el santuario.,
DetectiveBoard_H5/Detective.H5.IT09.ENT1,Una llave antigua con el símbolo de una flor.,
DetectiveBoard_H5/Detective.H5.IT06,Puerta del jardín aromático,
DetectiveBoard_H5/Detective.H5.IT07,Llave del jardín aromático,
DetectiveBoard_H5/Detective.H5.IT12,Informe médico de Fajar,
DetectiveBoard_H5/Detective.H5.IT08.ENT1,La habitación de Fajar en el santuario.,
DetectiveBoard_H5/Detective.H5.IT09,Llave de la flor,
DetectiveBoard_H5/Detective.H5.IT01.ENT2,Desapareció con su mujer y su hija cuando yo era todavía joven. Volvió años después para asesinar a mi padre con sangre fría.,
DetectiveBoard_H5/Detective.H5.IT01.ENT3,"Ahora vive en la ciudad y dirige un centro de medicina tradicional, del que no sale para relacionarse con el mundo.",
DetectiveBoard_H5/Detective.H5.IT04.ENT1,Necesito una tarjeta para pasar por esta puerta.,
DetectiveBoard_H5/Detective.H5.IT13.ENT1,Percibo una gran tristeza en ella. ¿Qué significará para Yang?,
DetectiveBoard_H5/Detective.H5.IT04,Puerta del jardín interior,
DetectiveBoard_H5/Detective.H5.IT02.ENT2,Se ha labrado una extraña reputación con el tiempo gracias a sus «milagros medicinales».,
DetectiveBoard_H5/Detective.H5.IT05,Tarjeta,
DetectiveBoard_H5/Detective.H5.IT06.ENT1,Cerrado.,
DetectiveBoard_H5/Detective.H5.IT03,Periódico,
DetectiveBoard_H5/Detective.H5.IT08,Habitación 206,
DetectiveBoard_H5/Detective.H5.IT11,Montañas sagradas,
DetectiveBoard_H5/Detective.H5.IT13,Estatua,
DetectiveBoard_H5/Detective.H5.IT14,Los cinco valores,
DetectiveBoard_H5/Detective.H5.IT02,El santuario,
DetectiveBoard_H5/Detective.H5.IT10,Las tumbas,
DetectiveBoard_H5/Detective.H5.IT07.ENT1,La llave del jardín aromático.,
DetectiveBoard_H5/Detective.H5.IT16.ENT2,"Los talismanes son regalos creados para servir.
La grandeza de sus poderes es demasiado fuerte como para no usarla.
El grupo no se debe extinguir nunca.
Volverá a actuar y recuperará estos regalos.
Estudiar y usar estos talismanes traerá beneficios para todo el mundo.",
DetectiveBoard_H5/Detective.H5.IT14.ENT1,"Es un símbolo que vi en la oficina de Yang.
Representa los cinco valores morales.",
DetectiveBoard_H5/Detective.H5.IT16.ENT1,"Un antiguo pergamino firmado por los alquimistas.
Hace poco se añadió un nuevo símbolo (el amanecer).",
DetectiveBoard_H5/Detective.H5.IT11.ENT1,Aquí es donde todo terminó de una vez por todas.,
DetectiveBoard_H5/Detective.H5.IT15.ENT1,"Esto estaba en el árbol de Yang, sobre dos tumbas. Dos almas perdidas.
Este fue el comienzo del fin para él.",
DetectiveBoard_H5/Detective.H5.IT03.ENT2,"Hoy es el octavo aniversario del santuario que se alza en la parte más alta de la ciudad. Fundado por un antiguo maestro de artes marciales, ha recibido a muchos pacientes con el paso del tiempo, ofreciéndoles una gran variedad de técnicas curativas tradicionales.",
DetectiveBoard_H5/Detective.H5.IT01.ENT1,Yang fue entrenado por mi padre y sifu. Éramos íntimos. Me enseñó mucho a lo largo de los años.,
DetectiveBoard_H5/Detective.H5.IT05.ENT1,Con esta tarjeta puedo ir directamente a la oficina de Yang.,
DetectiveBoard_H5/Detective.H5.IT01,Yang - El líder,
DetectiveBoard_H5/Detective.H5.IT12.ENT1,Yang ha vigilado de cerca la salud física y mental de Fajar durante estos años.,
DetectiveBoard_H5/Detective.H5.IT10.ENT1,"Yang sufrió una gran pérdida que agrió su carácter y lo cegó.
¿Podrían haber sido las cosas de otra manera?",
DetectiveBoard_H5/Detective.H5.IT15,Flores de Yang,
DetectiveBoard_H5/Detective.H5.IT03.ENT3,"«Este lugar recibe a todos los desesperados, los perdidos y las almas torturadas», dice el fundador del santuario.
«Un lugar que debería haber existido mucho antes de que lo fundara».",
DetectiveBoard_Tips/Detective.Tips.IT02.ENT1,Si la partida llega a su fin o te rindes podrás elegir el nivel en el que quieres comenzar entre todos los niveles que has desbloqueado.,
DetectiveBoard_Tips/Detective.Tips.IT01.ENT1,"Con cada muerte, aumentará el «contador de muertes» del colgante.",
DetectiveBoard_Tips/Detective.Tips.IT01.ENT3,"A medida que envejezcas, el colgante irá perdiendo su poder y las monedas se romperán.",
DetectiveBoard_Tips/Detective.Tips.IT06.ENT3,Evitar: El ataque se ralentizará. Cualquier ataque que impacte en el enemigo durante estos instantes lo aturdirá.,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT5,Evitar ataques recobra una pequeña cantidad de equilibrio.,
DetectiveBoard_Tips/Detective.Tips.IT06.ENT2,Rechazar: El ataque se desviará y dejará al oponente expuesto a un contraataque o a un lanzamiento.,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT4,Rechazar y desviar ataques evitará que te desestabilicen.,
DetectiveBoard_Tips/Detective.Tips.IT02,Fin de la partida / Rendirse,
DetectiveBoard_Tips/Detective.Tips.IT05.ENT1,Algunos ataques no se pueden bloquear. Tendrás que rechazarlos/desviarlos o intentar evitarlos.,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT3,"Si recibes demasiado golpes, te acabarán desestabilizando, lo que te expondrá a los ataques durante un breve periodo de tiempo.",
DetectiveBoard_Tips/Detective.Tips.IT03.ENT3,"Una vez comprada una habilidad, podrás consolidarla para que esté permanentemente desbloqueada en todas tus partidas.",
DetectiveBoard_Tips/Detective.Tips.IT04.ENT7,"Una vez lo desestabilices, derríbalo.",
DetectiveBoard_Tips/Detective.Tips.IT01.ENT4,"Si no quedan monedas, no podrás volver a resucitar. La siguiente muerte conducirá al final de la partida.",
DetectiveBoard_Tips/Detective.Tips.IT01,Colgante,
DetectiveBoard_Tips/Detective.Tips.IT06,Castigar/Aturdir/Marear,
DetectiveBoard_Tips/Detective.Tips.IT06.ENT5,"Si se encadenan varios aturdimientos, el oponente entrará en un estado de mareo en el que no podrá defenderse durante varios segundos.",
DetectiveBoard_Tips/Detective.Tips.IT02.ENT3,"Las habilidades y mejoras desbloqueadas en anteriores partidas se perderán, pero los objetos y la información del tablón de detective, así como las habilidades desbloqueadas de manera permanente, se mantendrán.",
DetectiveBoard_Tips/Detective.Tips.IT06.ENT1,Algunos ataques se pueden castigar si te defiendes correctamente rechazándolos o evitándolos.,
DetectiveBoard_Tips/Detective.Tips.IT05,Ataques imbloqueables,
DetectiveBoard_Tips/Detective.Tips.IT04,Equilibrio,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT2,El equilibrio se ve afectado por cada golpe que recibes.,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT1,El equilibrio representa tu capacidad para defenderte y luchar.,
DetectiveBoard_Tips/Detective.Tips.IT06.ENT4,Los oponentes aturdidos no pueden defenderse y quedarán expuestos a ataques o lanzamientos.,
DetectiveBoard_Tips/Detective.Tips.IT01.ENT2,"Cuando resucites, tu edad será igual a ese mismo número.",
DetectiveBoard_Tips/Detective.Tips.IT05.ENT2,Estarán indicados por un brillo en las extremidades del enemigo.,
DetectiveBoard_Tips/Detective.Tips.IT05.ENT4,Estarán indicados por un brillo en las extremidades y un círculo rojo.,
DetectiveBoard_Tips/Detective.Tips.IT05.ENT3,Otros ataques no se pueden bloquear ni rechazar. Solo podrás intentar evitarlos.,
DetectiveBoard_Tips/Detective.Tips.IT03.ENT2,La EXP te permitirá comprar habilidades para la partida actual.,
DetectiveBoard_Tips/Detective.Tips.IT03,EXP y habilidades,
DetectiveBoard_Tips/Detective.Tips.IT04.ENT6,Puedes desestabilizar al enemigo si atacas o rechazas/desvías sus ataques.,
DetectiveBoard_Tips/Detective.Tips.IT03.ENT1,Obtendrás EXP al derrotar a los enemigos.,
DetectiveBoard_Tips/Detective.Tips.IT02.ENT2,Volverás a empezar con la edad más joven a la que llegaste por primera vez a este nivel.,
FocusNames/HeadLeft,Giro 360º,
FocusNames/Break,Romper,
FocusNames/Disarm,Desarmar,
FocusNames/Plexus,Empujón con palmas,
FocusNames/Temple,Golpe de ojo,
FocusNames/Head,Aplastar cabeza,
FocusNames/LegRight,Barrido fuerte,
FocusNames/LegLeft,Corte de muslo,
FocusNames/Belly,Golpes verticales,
Gameflow/Flow_SelectLevel_Details,Ajusta la dificultad y reinicia la venganza desde el principio.,
Gameflow/Flow_BackToWuguan,De vuelta en el Wuguan,
Gameflow/Flow_ChooseCharacter,Elige tu personaje,
Gameflow/Flow_Continue,Continuar,Jarraitu
Gameflow/Flow_GameOver,Fin del juego,Akabo jokoa
Gameflow/Flow_GiveUp,Rendirse,Amore eman
Gameflow/Skill_Menu_choice_title,Importar el progreso de habilidades,
Gameflow/StartingPoint_Keep,Mantener punto de inicio anterior,
Gameflow/Flow_Load,Cargar,Kargatu
Gameflow/Flow_Loading,Cargando,Kargatzen
Gameflow/Flow_NewGame,Nueva partida,Partida berria
Gameflow/NewGameSettings,Ajustes de nueva partida,
Gameflow/Flow_Overwrite,Sobrescribir,
Gameflow/Flow_Play,Jugar,
Gameflow/NoSkip_Tuto_Desc,Juega al juego desde el principio.,Hasi jokoa hasieratik
Gameflow/Flow_PressButton,Pulsa un botón,Sakatu edozein botoi
Gameflow/Flow_PressButton_Xbox,Pulsa un botón,Sakatu edozein botoi
Gameflow/Flow_QuitGame,Salir,Irten
Gameflow/MenuQuit_Quit,Salir del juego,Irten jokotik
Gameflow/StartingPoint_Choose,Reiniciar desde aquí,Berriz hemen hasi
Gameflow/Flow_RestartLevel,Reiniciar este nivel,Maila hau berriz hasi
Gameflow/MenuQuit_ReturnMainMenu,Volver al menú principal,Itzuli menu nagusira
Gameflow/Flow_Rise,Resucitar,
Gameflow/StartingPoint_Overwrite,Guardar nuevo punto de inicio,
Gameflow/Flow_SelectLevel,Seleccionar escondite,
Gameflow/Flow_SelectAnotherLevel,Seleccionar otro escondite,
Gameflow/skip_tuto,Saltar introducción,
Gameflow/Skip_Tuto_Desc,Sáltate el prólogo y el tutorial y ve directamente a tu wuguan.,
Gameflow/Start_Fresh_Desc,Comienza una partida nueva desde el principio.,
Gameflow/Start_From_Previous_Skills_Desc,Comienza el juego conservando el desbloqueo permanente de habilidades (se conservará el progreso más avanzado de tus partidas).,
Gameflow/Flow_StoryMode,Historia,
Gameflow/Flow_DeathCounter1,Este es tu contador de muertes. Aumentará en uno con cada muerte.,
Gameflow/Flow_Restart,Reintentar,
Gameflow/Flow_DeathCounter2,"Cuando resucites, el contador de muertes se añadirá a tu edad.",
Gameplay_Descriptions/HUDFraming,Ajusta el HUD a los bordes de tu pantalla.,
Gameplay_Descriptions/CameraShake,Ajusta el efecto de vibración de la cámara al atacar o recibir un golpe en combate.,
Gameplay_Descriptions/DarkMode,Ajusta los tonos del menú para adaptarse a un fondo oscuro.,
Gameplay_Descriptions/SmoothEffect,Ajusta el efecto de desaceleración al final del movimiento de cámara.,
Gameplay_Descriptions/AnimDrivenSurroundingsDescription,Ajusta la distancia máxima de la cámara durante una eliminación.,
Gameplay_Descriptions/CameraSpeed,Ajusta la velocidad de movimiento de la cámara.,
Gameplay_Descriptions/Vibration,Ajustar la intensidad de la vibración en combate.,
Gameplay_Descriptions/Vibration_Xbox,Ajustar la intensidad de la vibración en combate.,
Gameplay_Descriptions/LightIntensity,Solo arenas. Reduce la intensidad de las fuentes de luz para evitar las transiciones demasiado intensas en el juego.,
Gameplay_Descriptions/AdvancedVibration,Activa la vibración avanzada.,
Gameplay_Descriptions/HideHUD,Oculta todos los elementos de la interfaz de juego.,
Gameplay_Descriptions/HideClueVFX,Esconde los efectos visuales de las pistas.,
Gameplay_Descriptions/MenuTextSize_Description,Aumenta el tamaño del texto pequeño en todos los menús del juego.,
Gameplay_Descriptions/InvertCameraX,Invierte la rotación horizontal de la cámara.,
Gameplay_Descriptions/InvertCameraY,Invierte la rotación vertical de la cámara.,
Gameplay_Descriptions/HUDSize,Redimensiona todos los elementos de la interfaz de juego.,
Gameplay_Titles/AdvancedVibrationEnabled,Vibración avanzada activada,
Gameplay_Titles/CameraShake,Efecto de temblor de cámara,
Gameplay_Titles/SmoothEffect,Efecto de suavizado de cámara,
Gameplay_Titles/CameraSpeed,Velocidad de cámara,
Gameplay_Titles/HUDFraming,Marco del HUD,
Gameplay_Titles/HUDSize,Tamaño de HUD,
Gameplay_Titles/HideClueVFXs,Ocultar efectos visuales de pista,
Gameplay_Titles/HideHUD,Ocultar HUD,
Gameplay_Titles/MenuTextSize,Aumenta el tamaño del texto del menú.,
Gameplay_Titles/InvertCameraX,Invertir eje X de la cámara,
Gameplay_Titles/InvertCameraY,Invertir eje Y de la cámara,
Gameplay_Titles/DarkMode,Tema del menú,
Gameplay_Titles/LightIntensity,Reducir intensidad de la luz,
Gameplay_Titles/CameraAnimDrivenSurroundings,Distancia de cámara en eliminaciones,
Gameplay_Titles/Vibration,Intensidad de vibración,
Gameplay_Titles/Vibration_Xbox,Intensidad de vibración,
Generic/BossNickname03,«La Artista»,
Generic/BossNickname04,«La CEO»,
Generic/BossNickname02,«El Luchador»,
Generic/BossNickname05,El líder,
Generic/Activate,Activar,
Generic/Nav_Adjust,Ajustar,
Generic/Nav_Apply,Aplicar,
Generic/Nav_ApplyDefault,Aplicar por defecto,
Generic/Nav_AutoDetect,Detectar automáticamente,
Generic/Nav_Back,Atrás,
Generic/Nav_WindowedFullscreen,Sin bordes,
Generic/Nav_Cancel,Cancelar,
Generic/Nav_Choose,Elegir,
Generic/Nav_FocusTarget,Elegir oponente,
Generic/Nav_DarkMode_Classic,Clásico (claro),
Generic/Nav_Clear,Eliminar,
Generic/Nav_Close,Cerrar,
Generic/Nav_Confirm,Confirmar,
Generic/Nav_Continue,Continuar,
Generic/Nav_DarkMode_Dark,Oscuro,
Generic/Nav_Deactivate,Desactivar,
Generic/Nav_Default,Por defecto,
Generic/Nav_EnterEditor,Entrar al editor,
Generic/Nav_Exit,Salir,
Generic/Nav_Fullscreen,Pantalla completa,
Generic/Nav_GiveUp,Rendirse,
Generic/Nav_High,Alto,
Generic/Nav_Investigate,Investigar,
Generic/Nav_JumpToUnbound,Saltar a Sin asignar,
Generic/Nav_Low,Bajo,
Generic/Nav_MainMenu,Menú principal,
Generic/Nav_Medium,Intermedio,
Generic/Nav_Navigate,Moverse,
Generic/Nav_Next,Siguiente,
Generic/Nav_NextBatch,Siguiente serie,
Generic/Nav_On,Sí,
Generic/Nav_OpenSkillTree,Abrir árbol de habilidades,
Generic/Nav_Overwrite,Sobrescribir,
Generic/Nav_PickReward,Elegir una recompensa,
Generic/Nav_PreviousBatch,Serie anterior,
Generic/Nav_Remap,Reasignar,
Generic/Reset,Reiniciar,
Generic/ResetAll,Reiniciar todo,
Generic/Nav_Restart,Reiniciar,
Generic/Nav_Resume,Continuar,
Generic/Nav_Rise,Resucitar,
Generic/Save,Guardar,
Generic/Nav_Scroll,Desplazarse,
Generic/Nav_Select,Seleccionar,
Generic/Nav_FocusPoint,Seleccionar punto,
Generic/Nav_Skip,Omitir,
Generic/Nav_Start,Empezar,
Generic/Nav_SwapCharacter,Cambiar de personaje,
Generic/Nav_Switch,Cambiar,
Generic/BossLevel02,El club,
Generic/BossLevel03,El museo,
Generic/BossLevel05,El santuario,
Generic/BossLevel01,La zona okupa,
Generic/BossLevel04,La torre,
Generic/BossLevel00,El wuguan,
Generic/Nav_ToggleCheats,Activar trampas ,
Generic/Nav_Unlock,Desbloquear,
Generic/Nav_UnlockAt,Se desbloquea con,
Generic/Nav_Consolidate,Desbloquear permanentemente,
Generic/Nav_Unselect,Deseleccionar,
Generic/Nav_Windowed,Modo ventana,
Generic/Nav_Yes,Sí,
Generic/Nav_ZoomIn,Acercar vista,
Generic/Nav_ZoomItem,Acercar en el objeto,
Generic/Nav_ZoomOut,Alejar vista,
Generic/Nav_Off,No,
Generic/BossNickname01,«El Botánico»,
Menu/DetectiveBoard,Tablón,
Menu/GenderMale,Chico,
Menu/Challenge,Desafío,
Menu/Character,Personaje,
Menu/Credits,Créditos,
Menu/Death,Muerte,
Menu/Difficulty,Dificultad,
Menu/OptionsDisplay,Visualización,
Menu/OptionsGameplay,Juego,
Menu/GenderFemale,Chica,
Menu/Feats,Objetivos,
Menu/OptionsLangue,Lenguaje,
Menu/CityView,Selección de nivel,
Menu/LoadSave,Cargar partida,
Menu/Modifiers,Modificadores,
Menu/Arenas_ModifiersGoals,Modificadores y objetivos ,
Menu/Options,Opciones,
Menu/Outfits,Atuendos,
Menu/Presets,Preajustes,
Menu/Quit,Salir,
Menu/OptionsInputs,Reasignar,
Menu/MainMenu,Volver al menú principal,
Menu/SkillTree,Árbol de habilidades,
Menu/OptionsSound,Sonido,
Menu/TrainingRoom,Entrenamiento,
Menu/OptionsGraphic,Vídeo,
PhotoMode/AI,IA,
PhotoMode/All,Todo,
PhotoMode/Aperture,Apertura,
PhotoMode/ApplySettings,Aplicar ajustes,
PhotoMode/AspectRatio,Relación de aspecto,
PhotoMode/InputBack,Atrás,
PhotoMode/BottomLeft,Abajo izquierda,
PhotoMode/BottomRight,Abajo derecha,
PhotoMode/InputBrowse,Ver ajustes,
PhotoMode/CameraSettings,Cámara,
PhotoMode/FocusNohit,No puedes enfocar eso,
PhotoMode/CharacterSettings,Personaje,
PhotoMode/CloseSettings,Cerrar ajustes,
PhotoMode/CollisionDetected,Colisión detectada,
PhotoMode/ColorGrading,Degradado de color,
PhotoMode/SavePresetFailed,No se pudo guardar preajuste,
PhotoMode/Photomode_Description,Crea una captura de pantalla personalizada.,
