key,source,target
C02_Strings_SB/0304_WhenSuddenly,CUANDO #DE REPENTE...,
C02_Strings_SB/0506_ByThrash,¡ERA #{150}CRASH!{100},
C02_Strings_SB/0506_ByWho,¿QUIÉN?,
C02_Strings_SB/0708_HappyTrioReunited,ASÍ QUE SE PUSIERON MUY CONTENTOS.,
C02_Strings_SB/0708_JotVioletChildhoodFriend,Y EL {125}AMIGO DE LA INFANCIA{100} DE JOTA Y VIOLETA.,
C02_Strings_SB/0708_ThrashMountainTroll,CRASH ERA UN {110}TROL DE LA MONTAÑA{100},
C02_Strings_SB/0708_TrioReunited,"HACÍA MUCHO TIEMPO QUE NO ESTABAN LOS TRES JUNTOS,",
C02_Strings_SB/0910_Mojam,¡¡MOYANROL!!,
C02_Strings_SB/0910_ThrashChatIntro,"CÓMO ME ALEGRO DE HABEROS ENCONTRADO, COLEGAS. @CUANDO LA COSA SE PUSO FEA, FUI A PREGUNTARLE A BARBALUNA QUÉ PASABA... @ME DIJO QUE IBAIS RUMBO A TORRE TOMO, ¡ASÍ QUE DECIDÍ AYUDAROS! @EL CAMINO ESTÁ DESTROZADO, ¿EH? @NO PASA NADA, HAY MÁS DE UNA FORMA DE LLEGAR A TORRE TOMO... @¡VAMOS A BAJAR!",
C02_Strings_SB/0910_VioletChatIntro,"¡CRASH! ¡MENOS MAL, NOS HAS SALVADO EL PELLEJO! ¡QUÉ ALEGRÍA VERTE! @¡LOS TRES TRAVIESOS HAN VUELTO!",
C02_Strings_SB/0910_VioletChatOutro,"EEEEH... ESTO ESTÁ... MUY... PERO QUE MUY... ALTO, ¿NO? @BUENO... SI ALGUIEN SABE CÓMO BAJAR... ESE ES CRASH. @¡VAMOS ALLÁ!",
C02_Strings_SB/1112_CoolAsACucumber,"Y ALLÍ, AL PIE DE LA MONTAÑA, ESTABA ESPERANDO CRASH, TAN CAMPANTE.",
C02_Strings_SB/1112_ThrashChat_CoolAsCucumber,"¡BIEN HECHO, COLEGA!",
C02_Strings_SB/1314_ThrashChatIntro,"¡CON QUÉ ESTILAZO HABÉIS BAJADO POR EL ACANTILADO! @ME GUSTA VUESTRO RITMO, COLEGAS.",
C02_Strings_SB/1314_VioletChatIntro,"¿TÚ CREES? @LA VERDAD ES QUE ME HE SENTIDO MUY GRÁCIL... COMO UN CONEJITO DE MONTAÑA BRINCANDO. @BUENO, AHORA QUE YA HEMOS BAJADO, SERÁ MEJOR QUE VAYAMOS A TORRE TOMO... @¡GUÍANOS, ESCUDERO VALIENTE!",
C02_Strings_SB/1516_VioletChat_LookAtBoulders,MIRAD ESAS ROCAS RODANTES... ¡DESAPARECEN COMO POR ARTE DE MAGIA!,
C02_Strings_SB/1516_ThrashChat_WatchOut,QUÉ RARO...,
C02_Strings_SB/1516_Thrash_Bull01,JOTA SÍ...,
C02_Strings_SB/1516_Thrash_Bull02,¡NO CREO QUE EL TORO APRECIE LA DIFERENCIA!,
C02_Strings_SB/1516_Violet_Bull01,¡UN TORO! @Y PARECE ENFADADO... @MENOS MAL QUE NINGUNO VAMOS DE ROJO. ¡FIU!,
C02_Strings_SB/1516_Violet_Bull02,"... @¿ESO ES ROJO? BUENO, SUPONGO QUE ES UN TONO DE ROJO. @TIRANDO A CARMESÍ MÁS QUE A ESCARLATA...",
C02_Strings_SB/1718_Hint_1,ESTE BOSQUE ES MUY DENSO... ES DIFÍCIL ARRASTRAR COSAS POR AQUÍ. @PERO PODRÍA SER MÁS FÁCIL... @SI EL BOSQUE... NO FUESE UN BOSQUE. @QUÉ IDEA TAN LOCA.,
C02_Strings_SB/1718_Hint_Intro,"QUÉ PASA, JOTA.",
C02_Strings_SB/1718_Thrash_Dialogue_1,"¡HOLA, VAGATO!",
C02_Strings_SB/1718_Topsy_Dialogue_1,"¡AH! HOLA, VIAJEROS. ¡ME LLAMO VAGATO!",
C02_Strings_SB/1718_Topsy_Dialogue_2,"VEO QUE ESTÁIS EN ALGUNA CLASE DE MISIÓN. TAL VEZ VAGATO PUEDA AYUDAROS, ¿SABÉIS? @PERO... ANTES HAY ALGO CON LO QUE ME IRÍA BIEN VUESTRA AYUDA... @Y ESE ALGO ES... MI BARRIGOTA. @ESTÁ VACÍA. VERÉIS, YO HABÍA DEJADO MIS GALLETITAS POR AQUÍ, ¿VALE? @PERO PARECE QUE EL ENTORNO HA... CAMBIADO DE ALGUNA FORMA... @Y ESO HA HECHO QUE MIS GALLETITAS... ¡SE PIERDAN!",
C02_Strings_SB/1718_Topsy_Dialogue_3,"¡OH, ESO SERÍA UNA GRAN AYUDA! @¡UN CONSEJITO! @EN ESA FRASE DE AHÍ HAY UNA PALABRA... @ QUE PODRÍA SER LA CLAVE DE ESTOS EXTRAÑOS CAMBIOS EN EL ENTORNO. @PARA IDENTIFICAR QUÉ PALABRA ESTÁ CAUSANDO PROBLEMAS... ¡PROBAD A DARLE UN BUEN PORRAZO!",
C02_Strings_SB/1718_Violet_Dialogue_1,"A UN GATO NUNCA DEBERÍAN FALTARLE SUS GALLETITAS. ¡NOSOTROS LAS ENCONTRAREMOS, VAGATO!",
C02_Strings_SB/1718_Topsy_Dialogue_4,"¡MIS GALLETITAS! OH, ¡CÓMO HE SOÑADO CON ESTE MOMENTO! ¡OS LO AGRADEZCO DE CORAZÓN, VIAJEROS! @AL VER ESTAS DELICIAS, NO PUEDO EVITAR SONREÍR...",
C02_Strings_SB/1718_Topsy_Dialogue_5,"ESTA TIERRA ESTÁ LLENA DE PUZLES Y TRUCOS. @RECORDAD SIEMPRE QUE... ¡LAS COSAS NO SIEMPRE SON LO QUE PARECEN! @SI OS QUEDÁIS ATASCADOS... ¡INTENTAD VER LAS COSAS DESDE OTRA PERSPECTIVA! @¡BUENA SUERTE, RESCATADORES DE GALLETITAS!",
C02_Strings_SB/1718_WP_MessyRuins,¡JOTA ENCONTRÓ LAS GALLETITAS DE VAGATO!,
C02_Strings_SB/1718_WP_MoreForest,EN ESTE RECÓNDITO LUGAR HABÍA [WORD_1],
C02_Strings_SB/1718_WP_Word_7,BOSQUE,
C02_Strings_SB/1718_WP_Word_8,RUINAS,
C02_Strings_SB/1920_LoomedTomeTower,SE ALZABA IMPONENTE #{130}TORRE TOMO.{100},
C02_Strings_SB/1920_OnTheHorizon,"ALLÍ, EN EL HORIZONTE...",
C02_Strings_SB/1920_TrioStopped,NUESTRO TRÍO SE DETUVO DE REPENTE.,
C02_Strings_SB/2122_StrangeElectricity,HABÍA UNA #{115}EXTRAÑA ELECTRICIDAD{100} #EN EL AMBIENTE.,
C02_Strings_SB/2122_VioletChat_Intro,HALA... SE HA HECHO DE NOCHE DE REPENTE. @ESTO TIENE QUE SER COSA DE LA MAGIA. TODO ESTÁ COMO... ¡EFERVESCENTE!,
C02_Strings_SB/2324_ThrashChat_Intro,¡HALAAA! ¡QUÉ RAYOS TAN ESTRIDENTES! @¡PURO METAL!,
C02_Strings_SB/2526_SpawningMonsters,¡Y ESTA EXTRAÑA ELECTRICIDAD HACÍA QUE {125}SURGIERAN MONSTRUOS!{100},
C02_Strings_SB/2728_PageChat_Intro,"¡HOLA, JÓVENES AVENTUREROS! ¿OS DIRIGÍS A TORRE TOMO?",
C02_Strings_SB/2728_PageChat_DarkWizardOccupies,"¡PUES TENED CUIDADO! UN MAGO OSCURO SE APODERÓ DE LA TORRE... ¡SU MAGIA ESTÁ CAUSANDO ESTE CAOS! @POR EJEMPLO, MIRAD ESTE PRECIOSO PUENTE, ¡DESCONSOLADAMENTE DEVASTADO!",
C02_Strings_SB/2728_PageChat_PeacefulBookLands,ESTAS TIERRAS LITERARIAS SUELEN SER MUY TRANQUILAS. ¡ES IMPOSIBLE LEER CON SEMEJANTE CAOS!,
C02_Strings_SB/2728_ThrashChat_Intro,"SÍ, ESTAMOS YENDO HACIA ALLÁ.",
C02_Strings_SB/2728_ThrashChatAnotherWay,MMM... ¿HAY ALGUNA OTRA FORMA DE CRUZAR ESTAS AGUAS?,
C02_Strings_SB/2728_VioletChat_Intro,"AH, SÍ... ¡ESTÁ ROTO!",
C02_Strings_SB/2728_VioletChat_CaveEntrance,¡UNA ENTRADA A UNA CUEVA! ¡ESTO PROMETE!,
C02_Strings_SB/2930_ThrashChat_Intro,"TÍÍÍO, ¡QUÉ OSCURO ESTÁ ESTO! AUNQUE TIENE BUENA ACÚSTICA... @¡JOTA, COLEGA, GUÍANOS! @¡QUE TU VALENTÍA ILUMINE EL CAMINO!",
C02_Strings_SB/2930_WP_PathWasImpassible,LA LETAL GRIETA ERA [WORD_1],
C02_Strings_SB/2930_WP_TreacherousCave,JOTA EXPLORÓ LA [WORD_1] CUEVA,
C02_Strings_SB/2930_WP_Word_1_Impassible,INFRANQUEABLE,
C02_Strings_SB/2930_WP_Word_2_Treacherous,TRAICIONERO,
C02_Strings_SB/3132_VioletChat_Intro,¡ANDA! PERO ¡SI HEMOS CRUZADO EL RÍO! @¡SIGAMOS!,
C02_Strings_SB/3334_VioletChat_Intro,AY... TODOS ESTOS LIBROS... ME PONEN LOS PELOS DE PUNTA... @AUNQUE ES UNA IMAGEN MUY CHULA...,
C02_Strings_SB/3536_DrattedPluckySquire,CONDENADO ESCUDERO VALIENTE,
C02_Strings_SB/3536_GetWhatHeDeserves,RECIBIRÁ SU MERECIDO,
C02_Strings_SB/3536_TheTimeIsNear,HA LLEGADO EL MOMENTO,
C02_Strings_SB/3536_WretchedFoolJot,ESE MALDITO BOBO DE JOTA,
C02_Strings_SB/3536_VioletChat_Intro,"EHH... @... @VALE, ESO DA UN POCO DE MIEDITO...",
C02_Strings_SB/3536a_Narration_BookBlocks,¡ENORMES PILAS DE LIBROS!,
C02_Strings_SB/3536a_Word_Stacked,APILAR,
C02_Strings_SB/3536a_WP_PagesGround,HABÍA PÁGINAS [WORD_1] POR EL SUELO,
C02_Strings_SB/3536a_WP_Scattered,DESPERDIGAR,
C02_Strings_SB/3536a_WP_StackedBooks,ESTOS LIBROS HABÍAN SIDO#[WORD_1] DELIBERADAMENTE,
C02_Strings_SB/3738_TomeTower,TORRE TOMO,
C02_Strings_SB/3738_RobedFigure_Huh,¿EH?,
C02_Strings_SB/3738_RobedFigure_Intro,ASÍ QUE... AQUÍ ES DONDE COMIENZA TODO. @UN EMPLAZAMIENTO HISTÓRICO. NO ES CASUALIDAD.,
C02_Strings_SB/3738_ThrashChat_CherringOnAlso,"REMOLONEAR Y ANIMAR, JOTA, ¡ESE ES NUESTRO ESTILO!",
C02_Strings_SB/3738_ThrashChat_Intro,"NOSOTROS NOS QUEDAREMOS AQUÍ ABAJO, COLEGA... NO QUEREMOS CORTARTE LAS ALAS.",
C02_Strings_SB/3738_ThrashChat_WeStayHereConfirmed,"CLARO... EN VEZ DE ESO, NOS QUEDAREMOS REMOLONEANDO AQUÍ ABAJO. PERO ¡TE ANIMAREMOS TODO EL RATO! @REMOLONEAR Y ANIMAR, JOTA, ¡ESE ES NUESTRO ESTILO!",
C02_Strings_SB/3738_VioletChat_Intro,"BUENO, PUES... HOLA Y ADIÓS, SUPONGO...",
C02_Strings_SB/3738_VioletChat_Outro,¡VE A POR ESE PANOLI!,
C02_Strings_SB/3738_VioletChat_SoMuchOddness,"NO TENGO NI IDEA DE QUIÉN SERÍA ESE. POR AQUÍ ESTÁN PASANDO MUCHAS COSAS RARAS. @EN FIN, HEMOS LLEGADO: ¡TORRE TOMO! @PARECE QUE GRUÑONZÓN SIGUE EN LA AZOTEA. @¡ES HORA DE QUE EL ESCUDERO VALIENTE SE OCUPE DE ESE MALHECHOR!",
C02_Strings_SB/3738_VioletChat_WeStayHere,"ESTE ES UNO DE ESOS MOMENTOS HEROICOS Y DRAMÁTICOS, ¿SABES? @IMAGINO QUE NO QUERRÁS TENERNOS REMOLONEANDO SIN SABER QUÉ HACER DURANTE TU GRAN BATALLA FINAL...",
C02_Strings_SB/3738_ThrashChat_GoodLuck,"¡VAMOS, JOTA! ¡ESTO ESTÁ CHUPADO! @¡MÁNDALO A DONDEQUIERA QUE VIVAN LOS MONSTRUOS!",
C02_Strings_SB/3738_VioletChat_GoodLuck,NO TE VOY A DESEAR BUENA SUERTE... ¡PORQUE NO LA NECESITAS! @¡ERES EL ESCUDERO VALIENTE!,
C02_Strings_SB/3940_JotSteepSteps,JOTA #ASCENDIÓ POR LAS #{135}EMPINADAS ESCALERAS.{100},
C02_Strings_SB/4142_Humgrump_Intro_1,¡AH!,
C02_Strings_SB/4142_Humgrump_Intro_2,"EL... AUDAZ ESCUDERO VALIENTE. @¡TE ESTABA ESPERANDO! ME ALEGRA VER QUE HAS LLEGADO A TORRE TOMO. @QUIZÁ TE ESTÉS PREGUNTANDO QUÉ ESTÁ HACIENDO AQUÍ GRUÑONZÓN... @VERÁS, TUVE LA CABEZONADA DE QUE PODRÍA HABER ALGO INTERESANTE EN ESTA VIEJA TORRE. @Y ASÍ FUE, ENCONTRÉ ALGO REALMENTE INTRIGANTE...",
C02_Strings_SB/4142_HumgrumpChat_Outro,"TÚ GANAS. COMO SIEMPRE. @ESTE LIBRO ES PARTE DE UNA COLECCIÓN, ¿SABES? Y EN TODOS ESOS LIBROS... TÚ GANAS... @{115}EN... @{130}CADA... @{145}MALDITA... @{175}¡¡¡OCASIÓN!!! @PORQUE ERES EL ESCUDERO VALIENTE. EL HÉROE DE ESTA HISTORIA. EL BUENAZO QUE TODO LO HACE BIEN. @¡SIEMPRE SALES VICTORIOSO! ¡HASTA ESAS HISTORIETILLAS QUE ESCRIBES CAUSAN SENSACIÓN! @¡ME PONE ENFERMO! ERES COMO... COMO UN... @MOSQUITO... EN MI... CHAQUETA. SÍ... ESA METÁFORA ENCAJA PERFECTAMENTE. @YO SOY EL VILLANO. EL MAGO SIN TALENTO QUE TODO LO HACE MAL, DESTINADO A SER DERROTADO CADA VEZ. @O AL MENOS... ESO HA SIDO LO HABITUAL HASTA AHORA, PERO QUIZÁ NO TENGA POR QUÉ SER ASÍ... @A LO MEJOR HASTA GRUÑONZÓN PODRÍA SABOREAR UN POQUITO DE GLORIA POR UNA VEZ... SI... @EL ESCUDERO VALIENTE SALIESE DEL LIBRO... @SI FUESE... @{175}¡EXPULSADO!",
C02_Strings_SB/4142_HumgrumpChat_RevealBook,"¡UN LIBRO! @ESTABA ESCONDIDO EN UNA CÁMARA REQUETESECRETA, PORQUE ES UN LIBRO... MUY... PERO QUE MUY... ESPECIAL. @EL TÍTULO DE ESTE LIBRO TAN ESPECIAL ES...",
C02_Strings_SB/4142_HumgrumpChat_RevealNarrative,"{175}¡EL ESCUDERO VALIENTE!{100} @ASÍ ES: ESTE LIBRO TRATA SOBRE TI Y SOBRE MÍ. Y SOBRE TODOS LOS HABITANTES DE NUESTRA TIERRA. @ES... LA HISTORIA DE NUESTRAS VIDAS. @VERÁS, RESULTA QUE NUESTRO QUERIDO MOYO NO ES MÁS QUE... @{150}¡UN CUENTO PARA NIÑOS!{100} @¿NO ME CREES? TE ASEGURO QUE ES CIERTO. @ESTO QUE TENGO AQUÍ ES UNA COPIA DE ESE CUENTO. UN LIBRO DENTRO DEL LIBRO, POR ASÍ DECIRLO. @LO HE LEÍDO Y ES... MUY INTERESANTE. @TU AMIGA LA BRUJA Y TÚ EMPRENDÉIS UN VIAJE... @OS TOPÁIS CON EL TROL DE LA MONTAÑA Y OS ABRÍS CAMINO HASTA AQUÍ PARA ENCONTRARME... @¿SABES QUÉ PASA? QUE ME ADELANTÉ UN POCO... HASTA ESTE CAPÍTULO. YA HE VISTO LO QUE OCURRE A CONTINUACIÓN. @LUCHAMOS AQUÍ, EN ESTA MISMA AZOTEA Y... ¿ADIVINAS EL RESULTADO?",
C02_Strings_SB/4142_HumgrumpEject_1,"TÚ GANAS. COMO SIEMPRE. @ESTE LIBRO ES PARTE DE UNA COLECCIÓN, ¿SABES? Y EN TODOS ESOS LIBROS... TÚ GANAS...",
C02_Strings_SB/4142_HumgrumpEject_2,{115}EN... @{130}CADA... @{145}MALDITA...,
C02_Strings_SB/4142_HumgrumpEject_3,{175}¡¡¡OCASIÓN!!!,
C02_Strings_SB/4142_HumgrumpEject_4,"PORQUE ERES EL ESCUDERO VALIENTE. EL HÉROE DE ESTA HISTORIA. EL BUENAZO QUE TODO LO HACE BIEN. @¡SIEMPRE SALES VICTORIOSO! ¡HASTA ESAS HISTORIETILLAS QUE ESCRIBES CAUSAN SENSACIÓN! @¡ME PONE ENFERMO! ERES COMO... COMO UN... @MOSQUITO... EN MI... CHAQUETA. SÍ, ESA METÁFORA ENCAJA PERFECTAMENTE.",
C02_Strings_SB/4142_HumgrumpEject_5,"YO SOY EL VILLANO. EL MAGO SIN TALENTO QUE TODO LO HACE MAL, DESTINADO A SER DERROTADO CADA VEZ.",
C02_Strings_SB/4142_HumgrumpEject_6,"O AL MENOS... ESO HA SIDO LO HABITUAL HASTA AHORA, PERO QUIZÁ NO TENGA POR QUÉ SER ASÍ... @A LO MEJOR HASTA GRUÑONZÓN PODRÍA SABOREAR UN POQUITO DE GLORIA POR UNA VEZ... SI... @EL ESCUDERO VALIENTE SALIESE DEL LIBRO... @SI FUESE... @{175}¡EXPULSADO!",
C02_Strings_SB/4344_DefeatedWretchedWizard,"Y ASÍ, #EL ESCUDERO VALIENTE #VOLVIÓ A #{140}DERROTAR{100} #AL MALVADO MAGO #{140}GRUÑONZÓN.{100}",
C02_Strings_SB/4344_MoonbeardChat_Intro,"¡JOTA, MUCHACHO! ¡BIENVENIDO DE VUELTA A MOYO! @TENEMOS MUCHO DE LO QUE HABLAR.",
C02_Strings_SB/DESK_ScaredNPC_Dialogue01,"¡¡¿¿EH??!! @¡NO MUEVAS NI UN MÚSCULO! @... @VALE, A LO MEJOR NO PUEDE VERNOS, PERO MUEVE TUS MÚSCULOS LEJOS DE MÍ, ¿QUIERES?",
C02_Strings_SB/1718_WP_01_Empty,EN ESTE RECÓNDITO LUGAR#HABÍA _____,
C02_Strings_SB/1718_WP_01_Iteration_01,EN ESTE RECÓNDITO LUGAR#HABÍA [UN BOSQUE],
C02_Strings_SB/1718_WP_01_Iteration_02,EN ESTE RECÓNDITO LUGAR#HABÍA [UNAS RUINAS],
C02_Strings_SB/3536_WP_01_Empty,ESTOS LIBROS HABÍAN SIDO#_____ DELIBERADAMENTE,
C02_Strings_SB/3536_WP_01_Iteration_01,ESTOS LIBROS HABÍAN SIDO#[APILADOS] DELIBERADAMENTE,
C02_Strings_SB/3536_WP_01_Iteration_02,ESTOS LIBROS HABÍAN SIDO#[DESPERDIGADOS] DELIBERADAMENTE,
C02_Strings_SB/DESK_StealthTutoHeader,MODO SIGILO,
C02_Strings_SB/DESK_StealthTuto,AVANZA SIN HACER RUIDO Y EVITA AL ESCARABAJO.,
C02_Strings_SB/DESK_RunTutoHeader,CORRER,
C02_Strings_SB/DESK_RunTuto,¡MANTÉN PULSADO LT Y CORRE POR TU VIDA!,
C02_Strings_SB/DESK_ThrowTutoHeader,DISTRACCIÓN CON RUIDO,
C02_Strings_SB/DESK_ThrowTuto,PULSA B PARA COGER Y LANZAR OBJETOS PARA CREAR UNA DISTRACCIÓN CON RUIDO.,
C02_Strings_SB/DESK_Page_Lunchbox01,EH... ¿HOLA? @¿HAY ALGUIEN AHÍ?,
C02_Strings_SB/DESK_Page_Lunchbox02,¡MAGNÍFICO! @PUF... ME ESTABA AGOBIANDO UN POCO AHÍ DENTRO. ¡SI A MÍ NI SIQUIERA ME GUSTAN LAS ZANAHORIAS! @¡HOLA! ME LLAMO MORFEMA Y SOY UNA «COMELIBROS».,
C02_Strings_SB/DESK_Page_Lunchbox03,"¡HOLA OTRA VEZ! @¿VES ESA COSA MÁGICA VERDE QUE GIRA? @ES UN PORTAL DE METAMAGIA. PARECE QUE PERMITE VIAJAR ENTRE DIFERENTES MUNDOS. @LA MAYORÍA DE LOS PERSONAJES NO PUEDEN ATRAVESAR ESTOS PORTALES O CAMBIAR DE REALIDAD, @PERO JOTA, TÚ YA HAS DADO ESE SALTO ANTES. QUIZÁ PUEDAS VOLVER A HACERLO... @¡PRUEBA A ATRAVESAR EL PORTAL, JOVEN ESCUDERO!",
C02_Strings_SB/DESK_Page_Lunchbox04,"¡EXTRAORDINARIO! @SE TE HA DEBIDO DE PEGAR UNA PARTE DE ESA METAMAGIA, JOTA... @PARECE QUE, COMO YO, ¡AHORA TIENES EL PODER DE SALTAR ENTRE MUNDOS! @VERÁS, ESTE MUNDO DE AQUÍ ES UN BOCETO QUE DIBUJÓ EL DUEÑO DE ESTA HABITACIÓN... @Y DE TU CUENTO, JOTA... UN NIÑO LLAMADO SAM. @ES UN JOVEN MUY CREATIVO... VAS A VER SUS DIBUJOS POR TODO ESTE ESCRITORIO. @¡COMO PUEDES SALTAR DENTRO DE ELLOS, QUIZÁ PUEDAS UTILIZARLOS PARA MOVERTE!",
C02_Strings_SB/DESK_Page_Lunchbox06,"¡EXTRAORDINARIO! @SE TE HA DEBIDO DE PEGAR UNA PARTE DE ESA METAMAGIA, JOTA... @PARECE QUE, COMO YO, ¡AHORA TIENES EL PODER DE SALTAR ENTRE MUNDOS! @VERÁS, ESTE MUNDO DE AQUÍ ES UN BOCETO QUE DIBUJÓ EL DUEÑO DE ESTA HABITACIÓN... @Y DE TU CUENTO, JOTA... UN NIÑO LLAMADO SAM. @ES UN JOVEN MUY CREATIVO... VAS A VER SUS DIBUJOS POR TODO ESTE ESCRITORIO. @¡COMO PUEDES SALTAR DENTRO DE ELLOS, QUIZÁ PUEDAS UTILIZARLOS PARA MOVERTE! @NO HE PODIDO EVITAR PERCATARME DE QUE... ¡HAS TRAÍDO UN OBJETO! @UN OBJETO REVITALIZADOR... ¡PODRÍA SERNOS ÚTIL!",
C02_Strings_SB/DESK_Page_Lunchbox05,¡DEBEMOS ENCONTRAR EL OBJETO QUE TE PERMITIRÁ VOLVER A CASA!,
C02_Strings_SB/DESK_Bunford_Hungry01,ME... FALTA... ENERGÍA... @TENGO DEMASIADA HAMBRE COMO... PARA MOVERME... O HABLAR... @POR FAVOR... TRÁEME... COMIDA...,
C02_Strings_SB/DESK_Bunford_Hungry02,UN... TENTEMPIÉ... POR FAVOR...,
C02_Strings_SB/DESK_Page_Bunford01,"POBRE MARCONEJO... ESTÁ FAMÉLICO. @EN ESTE BOCETO NO HAY NADA DE LO QUE PUEDA ALIMENTARSE, @PERO... QUIZÁ HAYA ALGO AHÍ FUERA, EN EL ESCRITORIO. @OYE, A LO MEJOR PUEDES TRANSPORTAR COSAS ENTRE MUNDOS. @¡MERECE LA PENA PROBAR!",
C02_Strings_SB/DESK_Page_Bunford02,¡EXCEPCIONAL! @RESULTA QUE SÍ QUE PUEDES TRANSPORTAR COSAS ENTRE REALIDADES... ¡ESTO PODRÍA SERNOS MUY ÚTIL!,
C02_Strings_SB/DESK_Bunford_Hungry03,"UH... TENGO MUCHA HAMBRE... @PERO ESA COMIDA QUE TIENES... @NO ME VA MUCHO, LA VERDAD...",
C02_Strings_SB/DESK_Bunford_Hungry04,¡DELICIOSO! @¡SUBIDÓN DE ZANAHORIA! ¡NIVELES DE ENERGÍA RESTAURADOS! @OH... ¿ESTOY EN MEDIO? @DISCULPA... ¡DEJA QUE ME APARTE!,
C02_Strings_SB/DESK_Bunford_Hungry05,¡LAS ZANAHORIAS SON CONOS DE FUERZA VITAL DORADA!,
C02_Strings_SB/1516_Minibeard_Encounter_01_Thrash,¡UN MOMENTO! ESE ES... ¿BARBALUNA? @PARECE MUCHO MÁS... PEQUEÑO QUE DE COSTUMBRE...,
C02_Strings_SB/1516_Minibeard_Encounter_02_Violet,"AH, NO, ESE NO ES BARBALUNA, CRASH. @¡ES BARBALUNI! ES COMO UNA VERSIÓN EN MINIATURA DE BARBALUNA. @SUELE ESTAR EN CASA DE BARBALUNA ECHÁNDOLE UNA MANO. @PERO PARECE QUE HOY ESTÁ DE PINGO... @HOLA, BARBALUNI. ¿CÓMO VA ESO?",
C02_Strings_SB/1516_Minibeard_Encounter_03_Minibeard,"QUÉ PASA. @SI QUERÉIS SEGUIR POR AQUÍ, VAIS A NECESITAR UNA LLAVE. @SI VAIS HACIA LA DERECHA, TAL VEZ ENCONTRÉIS UNA. @UN CONSEJO GRATUITO, CORTESÍA DEL VIEJO BARBALUNI.",
C02_Strings_SB/1516_Minibeard_Encounter_04_Violet,"¡GRACIAS, BARBALUNI! @QUÉ TIPO TAN SERVICIAL. @¿SABES? SI ESTÁS ATASCADO CON ALGO Y BARBALUNI ESTÁ CERCA... @SIEMPRE ES BUENA IDEA PREGUNTARLE. ¡TIENE RESPUESTAS PARA TODO!",
C02_Strings_SB/1516_Minibeard_Encounter_05_Minibeard,HABÉIS ENCONTRADO LA LLAVE. @SABÍA QUE LO CONSEGUIRÍAIS.,
C02_Strings_SB/1516_Minibeard_Encounter_06_Thrash,"¡GRACIAS, COLEGA BARBALUNI!",
C02_Strings_SB/1718_Hint_Intro_Dupe,"QUÉ PASA, JOTA.",
C02_Strings_SB/1718_Hint_01,ESTE BOSQUE ES MUY DENSO... ES DIFÍCIL ARRASTRAR COSAS POR AQUÍ. @PERO PODRÍA SER MÁS FÁCIL... @SI EL BOSQUE... NO FUESE UN BOSQUE. @QUÉ IDEA TAN LOCA.,
C02_Strings_SB/3536_Hint_Intro,BUENAS TARDES.,
C02_Strings_SB/3536_Hint_01,"LOS LIBROS APILADOS FORMAN UNA BARRICADA INSALVABLE, @PERO SI ESTUVIESEN DESPERDIGADOS... PODRÍAIS PASAR.",
C02_Strings_SB/3536_Hint_02,"AHORA UN MOLESTO AGUJERO CORTA EL PASO. @SI EMPUJASEIS UN BLOQUE DENTRO, PODRÍAIS PASAR, ¿SABÉIS? @ES SOLO UNA IDEA.",
C02_Strings_SB/2930_WP_01_Empty,LA LETAL GRIETA ERA _____,
C02_Strings_SB/2930_WP_01_Iteration_01,LA LETAL GRIETA ERA INFRANQUEABLE,
C02_Strings_SB/2930_WP_01_Iteration_02,LA LETAL GRIETA ERA TRAICIONERA,
C02_Strings_SB/2930_WP_02_Empty,JOTA EXPLORÓ LA _____ CUEVA,
C02_Strings_SB/2930_WP_02_Iteration_01,JOTA EXPLORÓ LA TRAICIONERA CUEVA,
C02_Strings_SB/2930_WP_02_Iteration_02,JOTA EXPLORÓ LA INFRANQUEABLE CUEVA,
C02_Strings_SB/3536_WP_02_Empty,HABÍA PÁGINAS _____ POR EL SUELO,
C02_Strings_SB/3536_WP_02_Iteration_01,HABÍA PÁGINAS [DESPERDIGADAS] POR EL SUELO,
C02_Strings_SB/3536_WP_02_Iteration_02,HABÍA PÁGINAS [APILADAS] POR EL SUELO,
C02_Strings_SB/DESK_StealthIntro_Body,MANTÉN {Action_Roll} O {Action_Aim} PARA MOVERTE SIN HACER RUIDO.,
C02_Strings_SB/DESK_StealthIntro_Header,AVANZAR CON SIGILO,
C02_Strings_SB/1516_Minibeard_Encounter_02_Violet_1,"AH, NO, ESE NO ES BARBALUNA, CRASH. @¡ES BARBALUNI! ES COMO UNA VERSIÓN EN MINIATURA DE BARBALUNA. @SUELE ESTAR EN CASA DE BARBALUNA ECHÁNDOLE UNA MANO. @PERO PARECE QUE HOY ESTÁ DE PINGO...",
C02_Strings_SB/1516_Minibeard_Encounter_02_Violet_2,"HOLA, BARBALUNI. ¿CÓMO VA ESO?",
C02_Strings_SB/1516_Minibeard_Encounter_04_Violet_1,"¡GRACIAS, BARBALUNI! @QUÉ TIPO TAN SERVICIAL.",
C02_Strings_SB/1516_Minibeard_Encounter_04_Violet_2,¿SABES? SI ESTÁS ATASCADO CON ALGO Y BARBALUNI ESTÁ CERCA... @SIEMPRE ES BUENA IDEA PREGUNTARLE. ¡TIENE RESPUESTAS PARA TODO!,
